id|party|title|text_url|entry_date|publication_date|dar_ref|authors|number_authors
885/J/XV/1|PAN|Atribui aos vigilantes da natureza o direito à reforma antecipada, alterando os Decretos-Leis n.ºs 470/99, de 6 de Novembro, 4/2017, de 6 de Janeiro, e 55/2006, de 15 de Março|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d5a54426c597a4e6a5a5330304d57466b4c54526a4e574d74596a41344d793079593251334e4459354e5745344d5445755a47396a65413d3d&fich=fe0ec3ce-41ad-4c5c-b083-2cd74695a811.docx&Inline=true|2023-09-08|||INÊS DE SOUSA REAL|1
884/J/XV/1|PAN|Autoriza o acesso de estudantes de Medicina a sistemas de registo de dados de saúde dos utentes, procedendo à primeira alteração à Lei n.º 58/2019, de 8 de agosto|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338794e7a4177596a4a6c4e4330784d7a646d4c54526b596d4574596d4d355979316b4e54566a4f57466b5932566c4f4451755a47396a65413d3d&fich=2700b2e4-137f-4dba-bc9c-d55c9adcee84.docx&Inline=true|2023-09-08|||INÊS DE SOUSA REAL|1
883/J/XV/1|PAN|Dignifica o ensino artístico especializado, prevendo a identificação das necessidades e respostas públicas, a criação de bolsas artísticas e a contratação de docentes especializados|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d4f574a6c5a5451794f5331685a6a6c6a4c545130597a49744f445269597930354d6a646d4f474d7a4d5442694e6d59755a47396a65413d3d&fich=f9bee429-af9c-44c2-84bc-927f8c310b6f.docx&Inline=true|2023-09-08|||INÊS DE SOUSA REAL|1
882/J/XV/1|PAN|Cria um apoio extraordinário para a frequência de creches ou amas, destinado às crianças que não tenham tido acesso a vaga abrangida pela gratuitidade no setor social e solidário ou nas creches licenciadas da rede privada lucrativa|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338324e57566d4d4455304e6931684e4441324c5451775a5463745957466d4f53307a5a57566b4f4749324d3245354f4745755a47396a65413d3d&fich=65ef0546-a406-40e7-aaf9-3eed8b63a98a.docx&Inline=true|2023-09-08|||INÊS DE SOUSA REAL|1
881/J/XV/1|PAN|Procede à segunda alteração da Lei n.º 88/2019, de 3 de setembro, conhecida como “Lei das Beatas”, de forma assegurar a sua mais eficiente, efetiva e transparente aplicação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4e7a4e6c4d5456684d693032597a45344c5451344e4451744f54497a4e79316a4f5451775a6a4935596a6b7a5a5451755a47396a65413d3d&fich=373e15a2-6c18-4844-9237-c940f29b93e4.docx&Inline=true|2023-09-08|||INÊS DE SOUSA REAL|1
880/J/XV/1|CH|Altera a Lei de Bases da Saúde, estabelecendo a obrigação do Estado referenciar os utentes do Serviço Nacional de Saúde (SNS) para atendimento nos setores privado ou social em caso de esgotamento dos tempos máximos de resposta garantidos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338784d6a59774d6d4e694f5330305a5463774c5451314d7a497459546b314d5330344e7a6868596d4e6c4d4755304e5751755a47396a65413d3d&fich=12602cb9-4e70-4532-a951-878abce0e45d.docx&Inline=true|2023-09-08|||ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
879/J/XV/1|CH|Altera a Lei n.º 37/2007, de 14 de Agosto, altera a rotulagem nos produtos de tabaco de forma a eliminar fotografias ou ilustrações das advertências de saúde combinadas e dando mais destaque às opções disponíveis de apoio anti-tabágico|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a5a446b775a6a41334e4330784e446c6a4c54526c4d5455744f44526a4d53303459545a69595467324e474e68595441755a47396a65413d3d&fich=3d90f074-149c-4e15-84c1-8a6ba864caa0.docx&Inline=true|2023-09-08|||ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
878/J/XV/1|L|Cria a linha nacional para a prevenção do suicídio e de comportamentos autolesivos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a4d6a41345a6d4d30596931694e4451334c54526959544974596a63305979316c4d32593359324a6a596a4d314e5755755a47396a65413d3d&fich=c208fc4b-b447-4ba2-b74c-e3f7cbcb355e.docx&Inline=true|2023-09-08|2023-10-09|2-5/15/II-A/XV/2|RUI TAVARES|1
877/J/XV/1|IL|Inclui crianças com ambos os pais a desenvolverem atividade profissional nos critérios de acesso às creches gratuitas|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b4f44686c5a446b7a5979316b5a5455784c5451345954517459546c6b4e4330334f5755794e6a417959574579596a51755a47396a65413d3d&fich=d88ed93c-de51-48a4-a9d4-79e2602aa2b4.docx&Inline=true|2023-09-08|2023-09-28|10-13/10/II-A/XV/2|CARLA CASTRO, JOÃO COTRIM FIGUEIREDO, BERNARDO BLANCO, CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|8
876/J/XV/1|IL|Pela liberdade de escolha da creche|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684f47526c4f44566a5a4330354d5463334c545135595759745954686b5a4331694d574e6a597a49314f474978596a59755a47396a65413d3d&fich=a8de85cd-9177-49af-a8dd-b1ccc258b1b6.docx&Inline=true|2023-09-08|||CARLA CASTRO, BERNARDO BLANCO, CARLOS GUIMARÃES PINTO, JOANA CORDEIRO, JOÃO COTRIM FIGUEIREDO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|8
875/J/XV/1|BE|Cria o programa de emergência para o alojamento estudantil|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d596a55314d44526c5a53316b5a6d52684c5451314d5751744f5445775a43307a4d5759784f47497a5a475a6d5a6a59755a47396a65413d3d&fich=fb5504ee-dfda-451d-910d-31f18b3dfff6.docx&Inline=true|2023-09-07|||JOANA MORTÁGUA, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, JOSÉ MOURA SOEIRO|5
874/J/XV/1|CH|Prevê a criação de uma taxa especial para facilitar o acesso ao arrendamento estudantil|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338344e5441314e7a4d344d533034595755324c5451784f4751744f54526d5a43316b596a4d314e6a5a6d4e4751314d5751755a47396a65413d3d&fich=85057381-8ae6-418d-94fd-db3566f4d51d.docx&Inline=true|2023-09-07|||ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
873/J/XV/1|CH|Estabelece a contribuição de solidariedade temporária sobre o setor bancário, destinada ao financiamento de programas de apoio à habitação|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a4f5455344e32517a4d6930784f546c684c54526d4f5449744f444d314e7930325a57466d5a4445795a6a646b4d574d755a47396a65413d3d&fich=c9587d32-199a-4f92-8357-6eafd12f7d1c.docx&Inline=true|2023-08-16|2023-08-17|2-6/270/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
872/J/XV/1|CH|Alteração à Lei n.º 77/88, de 1 de julho, e à Lei n.º 19/2003, de 20 de junho, clarificando normas sobre o pessoal de apoio aos deputados|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338314d5759304f5752684e43316c596d51354c5452694e5463744f446b324d79316d593255304e7a59324d57497a5a5755755a47396a65413d3d&fich=51f49da4-ebd9-4b57-8963-fce47661b3ee.docx&Inline=true|2023-08-13|2023-08-14|2-4/269/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
871/J/XV/1|BE|Estabelece medidas de proteção dos trabalhadores que prestam trabalho no exterior durante a verificação de fenómenos meteorológicos adversos, incluindo temperaturas extremas|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a4e5759774d6d45345969316c4e4459774c54526b5a475174596a4a6a4e43316b596d4a6d5a6d45344d4752685a6a45755a47396a&fich=c5f02a8b-e460-4ddd-b2c4-dbbffa80daf1.doc&Inline=true|2023-07-31|2023-07-31|29-31/266/II-A/XV/1|ISABEL PIRES, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, JOANA MORTÁGUA|5
870/J/XV/1|PAN|Prevê a criação de planos de emergência internos para todos os alojamentos que detêm animais e criminaliza a recusa de acesso aos mesmos para resgate e salvamento em caso de emergência|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338325a6a68684d6a67355a69307a4f444d314c5452685a444974596a49785a53316c5a44686d4d444935597a51315a5441755a47396a65413d3d&fich=6f8a289f-3835-4ad2-b21e-ed8f029c45e0.docx&Inline=true|2023-07-28|2023-07-31|24-28/266/II-A/XV/1|INÊS DE SOUSA REAL|1
869/J/XV/1|PAN|Prevê o fim do método do abate por trituração de pintainhos machos|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338315a5455334d54413259693168596d49304c54526a4e7a41744f5755785979316d4e47526b4e7a51314d5751354d3255755a47396a65413d3d&fich=5e57106b-abb4-4c70-9e1c-f4dd7451d93e.docx&Inline=true|2023-07-25|2023-07-26|21-22/265/II-A/XV/1|INÊS DE SOUSA REAL|1
868/J/XV/1|PAN|Aprova um regime excecional de renegociação dos contratos de crédito aplicáveis às micro, pequenas e médias empresas, às instituições particulares de solidariedade social, às associações sem fins lucrativos e às entidades da economia social|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595339684d32526d4e6a6b774f4330774f4755354c5452694e7a5974595463784e533169596d55324e6a6b354e54526d4e4445755a47396a65413d3d&fich=a3df6908-08e9-4b76-a715-bbe669954f41.docx&Inline=true|2023-07-25|2023-07-26|7-17/265/II-A/XV/1|INÊS DE SOUSA REAL|1
867/J/XV/1|BE|Medidas urgentes para assegurar o pleno funcionamento das urgências e outros serviços dos estabelecimentos do Serviço Nacional de Saúde, captar e fixar profissionais e garantir o acesso à saúde a toda a população|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304f5745785a5463774e7930304e3255344c5451784d7a63744f444533595330314f4449774e444d34596d566b4e6d55755a47396a65413d3d&fich=49a1e707-47e8-4137-817a-5820438bed6e.docx&Inline=true|2023-07-25|2023-07-26|2-7/265/II-A/XV/1|CATARINA MARTINS, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, ISABEL PIRES, JOANA MORTÁGUA|5
866/J/XV/1|CH|Altera a redação das normas da Lei n.º 23/2007, de 4 de julho, sobre autorização de residência para exercício de atividade profissional e prazos de duração e renovação do visto para procura de trabalho|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338314e4759315a4451785a693079596d59344c5452694d475174595759774e7931695a445a6c4e6a4a6c596a526b4f5455755a47396a65413d3d&fich=54f5d41f-2bf8-4b0d-af07-bd6e62eb4d95.docx&Inline=true|2023-07-20|2023-07-20|2-9/263/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
865/J/XV/1|BE|Garante o pagamento por vale de postal do apoio extraordinário à renda e sua exclusão como rendimento disponível para efeitos de exoneração do passivo restante|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b5a6a526b4d6d55794d793077596a566a4c5452684d325174595751794e6931685a6d51784d5451795a6a51335a6a4d755a47396a&fich=df4d2e23-0b5c-4a3d-ad26-afd1142f47f3.doc&Inline=true|2023-07-19|2023-07-19 2023-10-04|6-8/262/II-A/XV/1 18-20/14/II-A/XV/2|MARIANA MORTÁGUA, PEDRO FILIPE SOARES, CATARINA MARTINS, ISABEL PIRES, JOANA MORTÁGUA|5
864/J/XV/1|PAN|Prevê a extinção da secção de tauromaquia no Conselho Nacional de Cultura|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396a4d7a49334d57597a5a69316d5a57466b4c54526d596a59744f54417a596930324e4445314f5745784d6a4178595445755a47396a65413d3d&fich=c3271f3f-fead-4fb6-903b-64159a1201a1.docx&Inline=true|2023-07-14|2023-07-14|22-24/259/II-A/XV/1|INÊS DE SOUSA REAL|1
863/J/XV/1|CH|Cria o Corpo Nacional de Vigilantes da Natureza e a carreira especial de Vigilante da Natureza|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533833596a526b4e57526d596931695a4441304c5451784e3255744f47466c596930355a446b334f5749304d6a55354d3259755a47396a65413d3d&fich=7b4d5dfb-bd04-417e-8aeb-9d979b42593f.docx&Inline=true|2023-07-12|2023-07-12 2023-07-14|45-56/258/II-A/XV/1 10-22/259/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
862/J/XV/1|BE|Programa de valorização do ensino artístico|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533969596d566d596a55334d6931694e5749324c5451774e5759744f5442694e5330794d5467354e4455304e6d4d78593251755a47396a65413d3d&fich=bbefb572-b5b6-405f-90b5-21894546c1cd.docx&Inline=true|2023-07-12|2023-07-12 2023-07-19 2023-09-25|43-45/258/II-A/XV/1 4-6/262/II-A/XV/1 2-4/7/II-A/XV/2|JOANA MORTÁGUA, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, ISABEL PIRES|5
861/J/XV/1|PCP|Alargamento da gratuitidade da entrada nos museus, palácios e monumentos nacionais nos domingos e feriados|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c3259533969596a686d4d5456684f5330784e7a6b314c5451335a6a49744f4463304d69316a4e6d51795a445934596d49334e3255755a47396a65413d3d&fich=bb8f15a9-1795-47f2-8742-c6d2d68bb77e.docx&Inline=true|2023-07-12|2023-07-12|42-43/258/II-A/XV/1|PAULA SANTOS, ALMA RIVERA, MANUEL LOFF, BRUNO DIAS, JOÃO DIAS, DUARTE ALVES|6
860/J/XV/1|CH|Assegura aos mutuários de crédito habitação a possibilidade de postecipar o pagamento de juros|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338304d3256694f4468695a433031597a41354c5451794e6d4574596a566c4e6930785a6d45314f44426d4d324977597a63755a47396a65413d3d&fich=43eb88bd-5c09-426a-b5e6-1fa580f3b0c7.docx&Inline=true|2023-07-12|2023-07-12|40-42/258/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
859/J/XV/1|IL|Aprova a Lei de Bases do Sistema Universal de Acesso à Saúde, procedendo à revogação da Lei n.º 95/2019, de 4 de setembro|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396b4e54466d4d4459344f4330324d5749324c5451784e6a4d74596a49774d53316c596d4d35595467314f4467314e6a49755a47396a65413d3d&fich=d51f0688-61b6-4163-b201-ebc9a8588562.docx&Inline=true|2023-07-12|2023-07-12 2023-07-31|19-39/258/II-A/XV/1 3-23/266/II-A/XV/1|JOÃO COTRIM FIGUEIREDO, JOANA CORDEIRO, BERNARDO BLANCO, CARLA CASTRO, CARLOS GUIMARÃES PINTO, PATRÍCIA GILVAZ, RODRIGO SARAIVA, RUI ROCHA|8
858/J/XV/1|CH|Assegura a independência das Ordens Profissionais e altera o regime jurídico das sociedades de profissionais, assegurando a sua sujeição à disciplina e deontologia das associações públicas profissionais correspondentes|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338794d4759784d474d304e4330304d6a466d4c5451314f444d744f4455344f43316c4e7a426a4e6d466d4f44686d4e4749755a47396a65413d3d&fich=20f10c44-421f-4583-8588-e70c6af88f4b.docx&Inline=true|2023-07-07|2023-07-07|12-16/256/II-A/XV/1|ANDRÉ VENTURA, BRUNO NUNES, DIOGO PACHECO DE AMORIM, FILIPE MELO, GABRIEL MITHÁ RIBEIRO, JORGE GALVEIAS, PEDRO DOS SANTOS FRAZÃO, PEDRO PESSANHA, PEDRO PINTO, RITA MATIAS, RUI AFONSO, RUI PAULO SOUSA|12
857/J/XV/1|BE|Regularização das dívidas estudantis (altera a Lei de Bases do financiamento do ensino superior - Lei n.º 37/2003, de 22 de agosto)|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338794d574a6c59325530597930345a4449794c5451325a475574595445794f5330315a6a67354e7a5a6c4f54557a595463755a47396a65413d3d&fich=21bece4c-8d22-46de-a129-5f8976e953a7.docx&Inline=true|2023-07-07|2023-07-07|10-12/256/II-A/XV/1|JOANA MORTÁGUA, PEDRO FILIPE SOARES, MARIANA MORTÁGUA, CATARINA MARTINS, ISABEL PIRES|5
856/J/XV/1|PCP|Atualiza as medidas de proteção aos trabalhadores que utilizam equipamentos com visor, procedendo à segunda alteração do Decreto-Lei n.º 349/93, de 1 de outubro|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c32595338335a574d314d4749324f5330314f54526b4c5451335a6d5574596a6b355a4330354f47566c4d6a41345a6a633059324d755a47396a65413d3d&fich=7ec50b69-594d-47fe-b99d-98ee208f74cc.docx&Inline=true|2023-07-07|2023-07-07|6-10/256/II-A/XV/1|MANUEL LOFF, PAULA SANTOS, BRUNO DIAS, ALMA RIVERA, DUARTE ALVES, JOÃO DIAS|6
855/J/XV/1||Alargamento da Licença Parental inicial|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953396d4d6a63345a6a646b596930344e7a63334c5451344e5445744f5467345979316a4e7a4e685a57526b4d6a4977595449755a47396a65413d3d&fich=f278f7db-8777-4851-988c-c73aedd220a2.docx&Inline=true|2023-07-06|2023-07-07|2-6/256/II-A/XV/1||0
854/J/XV/1|IL|Altera o Código do Imposto sobre os Veículos, eliminando a atual discriminação fiscal de veículos usados provenientes da União Europeia|http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b786c5a79394562324e31625756756447397a5357357059326c6864476c325953387a4d6d4d785a6d49344d4330334e7a68694c5451774d446774595468695a53316b4e446b324d574a694e57566a4d6a4d755a47396a65413d3d&fich=32c1fb80-778b-4008-a8be-d4961bb5ec23.docx&Inline=true|2023-07-03|2023-07-03|4-7/253/II-A/XV/1|JOÃO COTRIM FIGUEIREDO, CARLOS GUIMARÃES PINTO, BERNARDO BLANCO, RODRIGO SARAIVA, CARLA CASTRO, JOANA CORDEIRO, PATRÍCIA GILVAZ, RUI ROCHA|8
